2761,-119,-225
2142,-222,-340
1519,-316,-552
952,-415,-775
532,-526,-869
291,-617,-844
252,-632,-758
360,-575,-627
505,-491,-464
624,-394,-337
703,-335,-214
713,-292,-108
551,-296,-84
280,-360,-150
11,-430,-253
-167,-464,-323
-246,-449,-420
-233,-409,-514
-147,-336,-512
-21,-274,-427
87,-218,-351
162,-150,-248
183,-96,-137
116,-67,-74
-47,-56,-102
-293,-75,-159
-550,-99,-197
-751,-115,-255
-11388,-4369,2649
-11846,-6409,2147
-11212,-9553,2359
-9574,-13524,2677
-6422,-15857,1266
-415,-16171,-693
7065,-13446,-1342
12984,-9155,-1389
16251,-4607,-448
17365,-540,758
16944,2700,1097
15510,5363,51
13282,7842,-1915
10389,10051,-4019
7247,11425,-5813
4507,12275,-6983
2617,12723,-7636
1761,12934,-7934
1925,12849,-7925
2894,12280,-7743
4333,11234,-7597
6048,9822,-7423
8174,8096,-7170
10524,5953,-6753
12417,3092,-6262
13088,-468,-5971
11810,-4100,-5692
8596,-7401,-4342
3986,-10228,-1654
-199,-11800,1480
-3640,-11720,4061
-6304,-10663,5635
-8285,-9238,6295
-9686,-7841,6333
-9971,-6487,5833
-9040,-5179,4773
-7431,-3782,3594
-5697,-2544,2444
-4498,-1727,1518
-3795,-951,987
12659,-5824,1446
12195,-9403,-73
9646,-12835,-1331
4632,-14465,-1831
-1306,-13607,-1984
-6798,-10171,-2368
-10104,-5439,-3270
-11249,-677,-4544
-11172,3449,-5342
-10489,6482,-5010
-9559,8359,-3711
-8669,9344,-2032
-7917,9614,-101
-7223,9325,2071
-6607,8567,4216
-6212,7747,5849
-6081,7216,6648
-6198,7003,6560
-6546,7360,5889
-7133,8110,4817
-7830,8718,3572
-8682,9008,2420
-9818,8858,1385
-11506,7704,719
-13422,5166,752
-15089,903,852
-13888,-4567,157
-9321,-9862,-1334
-3232,-13501,-2723
2182,-14207,-3399
5862,-12512,-3888
8292,-9783,-4465
9939,-7024,-4650
10897,-4555,-4320
11192,-2706,-3479
10798,-1498,-2567
10170,-695,-1786
9573,-121,-1172
8962,284,-851
8248,571,-753
-11160,-6958,775
-10879,-10912,-172
-9084,-14105,-1349
-4652,-15655,-2719
1559,-15154,-4044
8251,-11883,-4666
12497,-7061,-3601
14130,-2272,-1358
13944,1709,657
12772,4850,1425
11137,7446,807
9492,9480,-588
7797,9930,-1965
6294,9161,-3067
5052,7914,-3816
4155,6611,-4069
3653,5621,-3980
3588,5185,-3604
3917,5225,-3022
4698,5727,-2369
5943,6754,-1773
7464,7845,-1475
8983,8354,-1873
10624,8257,-3091
12025,7012,-4824
12778,4237,-6521
12530,110,-7694
10893,-4648,-7949
7618,-8908,-6888
3176,-11792,-4580
-1993,-12672,-1460
-6279,-11688,1634
-9324,-9809,3791
-11345,-8101,5265
-12481,-6724,6408
-11985,-5612,6419
-10081,-4756,4839
-7664,-3925,2499
-5338,-2976,233
-3538,-1974,-1400
12169,-5176,4014
12560,-7822,3675
11996,-10905,1616
9922,-13956,-548
5160,-15102,-2109
-870,-13671,-3347
-6336,-9841,-4468
-9529,-5023,-5671
-10647,73,-6646
-10576,4459,-7058
-9976,7631,-6740
-9333,9539,-5761
-8740,10450,-4264
-8256,10569,-2395
-7859,10143,-359
-7518,9375,1723
-7264,8452,3557
-7022,7362,4839
-6868,6565,5594
-6983,6545,5792
-7227,7332,5284
-7587,8491,3917
-8426,9415,2092
-10189,9219,356
-13110,6900,-853
-15959,2299,-777
-15206,-3763,-262
-9227,-10158,-1208
-2280,-14225,-1950
3212,-15387,-3041
7466,-13037,-4590
10473,-8966,-5905
12338,-4901,-6544
13178,-1756,-6342
12926,209,-5362
12148,1102,-3591
11310,1341,-1848
10520,1343,-705
9287,1203,-248
7485,916,-150
-10912,-4772,1407
-10190,-9067,1266
-8489,-13378,1428
-6141,-16152,84
-882,-16132,-2609
6566,-12807,-4841
12179,-8019,-5225
14424,-2512,-3597
14562,2060,-1353
13512,5369,428
12138,7743,1231
10706,9600,848
9443,10908,-266
8184,10844,-1602
6961,9801,-2811
5940,8420,-3627
5203,7033,-3685
4750,5874,-3254
4608,5280,-2658
4785,5308,-2193
5270,5784,-2165
6092,6284,-2285
7509,6695,-2067
9541,6661,-1410
11628,5398,-458
12850,2551,400
12233,-1517,537
9397,-5715,-579
4925,-8945,-2140
23,-10767,-2796
-4364,-11176,-2226
-7884,-10490,-594
-10352,-9187,1447
-11494,-7545,3084
-11580,-5977,4412
-10974,-4762,4917
-9905,-3766,4357
-8628,-2875,3072
-7285,-2023,1555
-6014,-1203,153
11880,-6419,3889
11129,-10441,4626
8341,-13937,4314
1951,-14694,3253
-5009,-12155,1507
-9048,-7704,-671
-10415,-2611,-2822
-10271,1964,-4412
-9734,5393,-4976
-9204,7592,-4699
-8451,8376,-3991
-7760,8233,-2709
-7279,7667,-876
-6894,7026,1106
-6490,6544,2572
-6099,6270,3136
-5684,6091,2885
-5241,5987,2120
-4798,5821,1061
-4409,5467,55
-4083,4821,-553
-3786,4035,-709
-3715,3724,-445
-4280,4555,347
-5294,6009,1170
-6251,7069,1512
-7576,7400,1515
-9590,6510,1224
-12148,4019,716
-14069,-28,-318
-12592,-4984,-2282
-8062,-9383,-4357
-1913,-12263,-5246
3713,-12582,-4203
8053,-11144,-2157
9835,-8977,-402
9528,-6862,9
8592,-5000,-792
8245,-3316,-1738
8740,-1733,-1964
-9403,-6159,2344
-8790,-9873,2438
-7226,-13581,2856
-4400,-16097,2941
287,-16640,1935
5956,-14631,281
11202,-9656,-870
13685,-4221,-832
13687,628,-577
12065,4612,-1088
10016,7686,-2819
8080,10097,-4884
6720,11843,-6569
6010,12629,-7626
5880,12437,-8017
6252,11520,-7719
7089,10314,-6673
8417,9429,-5046
10106,8842,-3154
11849,8016,-1497
13339,6534,-410
14338,4061,-56
14064,276,-353
11068,-4806,-849
5703,-9410,-1121
816,-11731,-381
-3147,-12134,781
-6244,-11377,1993
-8340,-9952,2866
-9377,-7862,3264
-10069,-6037,3290
-10362,-4656,3256
-9798,-3601,3111
-8412,-2745,2675
-6691,-2020,2055
-5024,-1354,1197
-3688,-725,62
-2723,-118,-1001
-1976,412,-1673
-1291,829,-1965
