-855,860,1496
-647,1005,1888
123,-13459,7984
2842,-16698,5585
4385,-17775,-853
3406,-15777,-10056
2069,-10709,-16445
1006,-2414,-17738
246,6174,-15191
-274,12205,-12564
-1460,14678,-11791
-2474,12635,-11260
-2856,7808,-9007
-2704,3375,-6285
-2263,686,-3896
-1911,-173,-2356
-1668,282,-1732
-1422,1318,-1807
-1140,2082,-2055
-828,2201,-2071
-468,1789,-1713
-13,1195,-1047
447,653,-218
715,294,548
757,196,1049
650,338,1136
440,646,796
153,1007,116
-170,1334,-734
-440,1585,-1643
-587,1681,-2494
-649,1557,-3091
-651,1250,-3297
-595,862,-3194
-435,479,-2835
-226,168,-2236
-108,-75,-1429
-267,-295,-385
-543,-417,684
-762,-372,1528
-868,-205,2166
-907,12,2684
-264,-12646,8581
2074,-15904,6798
3368,-17632,930
2983,-16268,-8244
2355,-11229,-15400
2174,-2966,-18278
885,5431,-16610
-302,11442,-14319
-1992,13937,-13253
-3031,13001,-12438
-2797,9086,-9976
-2044,4655,-6748
-1110,1842,-3968
-534,1169,-2586
-472,1717,-2361
-599,2341,-2620
-730,2570,-2792
-718,2354,-2698
-586,1858,-2406
-389,1306,-2012
-236,802,-1600
-151,433,-1233
-133,218,-919
-163,127,-649
-227,97,-444
-264,126,-350
-237,191,-341
-180,253,-350
-120,292,-290
-106,299,-166
-171,277,-37
-203,257,22
-185,213,101
-117,176,359
-58,174,901
-70,242,1689
-135,375,2544
-222,537,3264
-334,674,3719
-466,755,3890
3295,-14602,6653
4460,-16802,913
1882,-16485,-8495
-529,-12003,-14744
-1322,-2154,-15850
-1728,6372,-13984
-1743,11573,-12810
-793,11579,-11847
1369,7930,-8802
2822,4261,-5453
2883,1606,-2818
1993,270,-1133
1063,126,-399
457,636,-278
188,1307,-381
119,1851,-510
65,2053,-540
-27,2038,-525
-218,1989,-584
-443,2000,-787
-563,2085,-1086
-567,2154,-1406
-460,2177,-1680
-252,2100,-1865
68,1878,-1838
382,1558,-1521
590,1211,-1037
649,899,-520
551,654,-63
329,450,228
41,284,376
-224,167,427
-427,107,406
-554,69,382
-634,10,448
-652,2,712
-659,60,1125
-706,144,1569
-758,247,1964
-775,381,2244
458,-11663,8002
2762,-15137,6177
3652,-17268,832
2317,-16288,-8279
1091,-11728,-15093
136,-2842,-16679
-537,5932,-14659
-1000,11732,-12780
-1156,12518,-12188
1181,8228,-9164
3044,4324,-5685
3830,1827,-2701
3160,824,-1336
1935,736,-1041
923,899,-1045
289,1080,-1082
-6,1125,-1052
-146,1025,-872
-161,793,-541
-127,477,-134
-39,274,211
172,163,421
407,90,657
607,78,983
773,133,1344
856,249,1617
774,362,1675
553,442,1526
168,441,1282
-278,389,1017
-660,345,777
-949,325,564
-1161,321,421
-1256,301,379
-1215,280,439
-1022,329,571
-778,439,692
-578,566,782
-457,674,775
-419,762,650
2616,-14296,6977
3906,-17244,3793
2966,-17711,-4174
977,-14866,-12708
-1229,-8092,-16136
-3096,454,-14797
-3126,7600,-12874
-2771,11384,-11955
-244,9575,-9178
1802,5497,-5414
2443,2369,-2626
1678,1363,-1705
421,1816,-1823
-614,2780,-2203
-1287,3719,-2594
-1622,4423,-2938
-1710,4768,-3197
-1590,4679,-3327
-1304,4309,-3282
-859,3828,-3090
-347,3392,-2927
83,2931,-2837
376,2355,-2687
562,1773,-2370
642,1276,-1981
650,895,-1626
605,654,-1408
451,483,-1381
237,312,-1478
48,88,-1581
-20,-184,-1529
51,-461,-1142
189,-678,-386
245,-784,599
174,-784,1521
15,-672,2235
-218,-521,2717
-456,-377,3017
-666,-233,3179
-795,-100,3204
829,-11808,8644
2480,-15564,6967
3272,-18594,3240
1612,-19127,-4734
-520,-15967,-13325
-1542,-8183,-17072
-1573,1637,-15795
-1703,9005,-12919
-1989,12808,-11097
-779,10910,-8561
370,6544,-5610
296,3601,-3765
-796,3151,-3391
-1943,4004,-3567
-2618,5081,-3754
-2813,5904,-3894
-2695,6269,-3925
-2462,6186,-3903
-2265,5767,-3903
-2115,5105,-3937
-2011,4243,-3968
-1795,3410,-3988
-1388,2733,-4008
-939,2204,-4037
-587,1777,-4133
-369,1382,-4302
-192,927,-4432
57,411,-4431
440,-158,-4219
806,-780,-3645
1073,-1349,-2635
1106,-1783,-1286
971,-1955,91
833,-1899,1186
715,-1726,1959
626,-1536,2668
553,-1335,3508
404,-1054,4455
150,-722,5321
-130,-418,5820
